Initial Condition       Halfway Point        Final Condition
---------------------------------------------------------------
 0.0000000				 0.0000000				 0.0000000
 0.0000000				-0.0001627				 0.0000010
 0.0000000				-0.0000428				-0.0000004
 0.0000000				 0.0012509				-0.0000083
 0.0000000				 0.0006766				-0.0000002
 2.0000000				-0.0044176				 0.0000364
 4.0000000				-0.0044096				 0.0000157
 6.0000000				 0.0101860				-0.0001182
 8.0000000				 0.0181120				-0.0001124
10.0000000				-0.0129662				 0.0002860
12.0000000				-0.0553810				 0.0004969
14.0000000				-0.0229774				-0.0004203
16.0000000				 0.1029012				-0.0015721
18.0000000				 0.1892467				-0.0002163
20.0000000				 0.0675285				 0.0035023
18.0000000				-0.2695090				 0.0036320
16.0000000				-0.6199689				-0.0042078
14.0000000				-0.6845094				-0.0120409
12.0000000				-0.2038266				-0.0043809
10.0000000				 0.9110296				 0.0193756
 8.0000000				 2.4851865				 0.0328664
 6.0000000				 4.1854171				 0.0056884
 4.0000000				 5.8400588				-0.0555238
 2.0000000				 7.6308179				-0.0940905
 0.0000000				 9.8648929				-0.0433901
 0.0000000				12.5508224				 0.1047097
 0.0000000				15.2520569				 0.2598452
 0.0000000				17.3396196				 0.2692175
 0.0000000				18.3568290				 0.0275474
 0.0000000				18.2209291				-0.4103195
 0.0000000				17.1988793				-0.8163320
 0.0000000				15.7014911				-0.9142820
 0.0000000				14.0139427				-0.5556143
 0.0000000				12.1668825				 0.2055151
 0.0000000				10.0637160				 1.2086495
 0.0000000				 7.7218391				 2.3686321
 0.0000000				 5.3718192				 3.7763392
 0.0000000				 3.3350730				 5.6236752
 0.0000000				 1.8300423				 8.0091464
 0.0000000				 0.8823790				10.7799029
 0.0000000				 0.3723950				13.5385443
 0.0000000				 0.1371208				15.8160159
 0.0000000				 0.0438990				17.2865453
 0.0000000				 0.0121675				17.8753740
 0.0000000				 0.0029034				17.7028983
 0.0000000				 0.0005920				16.9378301
 0.0000000				 0.0001021				15.6870568
 0.0000000				 0.0000147				13.9941513
 0.0000000				 0.0000017				11.9159440
 0.0000000				 0.0000002				 9.5907212
 0.0000000				 0.0000000				 7.2373342
 0.0000000				 0.0000000				 5.0909587
 0.0000000				 0.0000000				 3.3261231
 0.0000000				 0.0000000				 2.0142584
 0.0000000				 0.0000000				 1.1295550
 0.0000000				 0.0000000				 0.5863565
 0.0000000				 0.0000000				 0.2817493
 0.0000000				 0.0000000				 0.1253273
 0.0000000				 0.0000000				 0.0516106
 0.0000000				 0.0000000				 0.0196756
 0.0000000				 0.0000000				 0.0069428
 0.0000000				 0.0000000				 0.0022667
 0.0000000				 0.0000000				 0.0006843
 0.0000000				 0.0000000				 0.0001909
 0.0000000				 0.0000000				 0.0000491
 0.0000000				 0.0000000				 0.0000117
 0.0000000				 0.0000000				 0.0000025
 0.0000000				 0.0000000				 0.0000005
 0.0000000				 0.0000000				 0.0000001
 0.0000000				 0.0000000				 0.0000000
 0.0000000				 0.0000000				 0.0000000
