Initial Condition       Halfway Point        Final Condition
---------------------------------------------------------------
 0.0000000				 0.0000000				 0.0000000
 0.0000000				 0.0000000				 0.0000000
 0.0000000				 0.0000000				 0.0000000
 0.0000000				 0.0000000				 0.0000000
 0.0000000				 0.0000000				 0.0000000
 2.0000000				 0.0000000				 0.0000000
 4.0000000				 0.0000001				 0.0000000
 6.0000000				 0.0000009				 0.0000000
 8.0000000				 0.0000094				 0.0000000
10.0000000				 0.0000688				 0.0000000
12.0000000				 0.0003937				 0.0000000
14.0000000				 0.0018247				 0.0000000
16.0000000				 0.0070475				 0.0000000
18.0000000				 0.0231723				 0.0000000
20.0000000				 0.0659463				 0.0000000
18.0000000				 0.1646834				 0.0000002
16.0000000				 0.3651717				 0.0000010
14.0000000				 0.7267646				 0.0000041
12.0000000				 1.3114125				 0.0000163
10.0000000				 2.1668291				 0.0000585
 8.0000000				 3.3106437				 0.0001930
 6.0000000				 4.7231171				 0.0005871
 4.0000000				 6.3510768				 0.0016528
 2.0000000				 8.1183388				 0.0043233
 0.0000000				 9.9340537				 0.0105408
 0.0000000				11.6938055				 0.0240298
 0.0000000				13.2767039				 0.0513684
 0.0000000				14.5482927				 0.1032559
 0.0000000				15.3775408				 0.1956926
 0.0000000				15.6662042				 0.3506100
 0.0000000				15.3775408				 0.5954019
 0.0000000				14.5482927				 0.9609078
 0.0000000				13.2767039				 1.4777342
 0.0000000				11.6938055				 2.1712768
 0.0000000				 9.9340537				 3.0562635
 0.0000000				 8.1183388				 4.1318632
 0.0000000				 6.3510768				 5.3783003
 0.0000000				 4.7231171				 6.7555577
 0.0000000				 3.3106437				 8.2043538
 0.0000000				 2.1668291				 9.6493314
 0.0000000				 1.3114125				11.0043424
 0.0000000				 0.7267646				12.1796874
 0.0000000				 0.3651717				13.0909433
 0.0000000				 0.1646834				13.6685067
 0.0000000				 0.0659463				13.8663914
 0.0000000				 0.0231723				13.6685067
 0.0000000				 0.0070475				13.0909433
 0.0000000				 0.0018247				12.1796874
 0.0000000				 0.0003937				11.0043424
 0.0000000				 0.0000688				 9.6493314
 0.0000000				 0.0000094				 8.2043538
 0.0000000				 0.0000009				 6.7555577
 0.0000000				 0.0000001				 5.3783003
 0.0000000				 0.0000000				 4.1318632
 0.0000000				 0.0000000				 3.0562635
 0.0000000				 0.0000000				 2.1712768
 0.0000000				 0.0000000				 1.4777342
 0.0000000				 0.0000000				 0.9609078
 0.0000000				 0.0000000				 0.5954019
 0.0000000				 0.0000000				 0.3506100
 0.0000000				 0.0000000				 0.1956926
 0.0000000				 0.0000000				 0.1032559
 0.0000000				 0.0000000				 0.0513684
 0.0000000				 0.0000000				 0.0240298
 0.0000000				 0.0000000				 0.0105408
 0.0000000				 0.0000000				 0.0043233
 0.0000000				 0.0000000				 0.0016528
 0.0000000				 0.0000000				 0.0005871
 0.0000000				 0.0000000				 0.0001930
 0.0000000				 0.0000000				 0.0000585
 0.0000000				 0.0000000				 0.0000163
