Initial Condition       Halfway Point        Final Condition
---------------------------------------------------------------
 0.0000000				 0.0000000				 0.0000000
 0.0000000				-0.1848484				 0.0303970
 0.0000000				-0.0268878				 0.0182988
 0.0000000				-0.1309387				 0.0330365
 0.0000000				-0.0566288				 0.0310222
 2.0000000				-0.0374172				 0.0343926
 4.0000000				-0.0622950				 0.0328864
 6.0000000				 0.0408233				 0.0284698
 8.0000000				-0.0402468				 0.0216875
10.0000000				 0.0826010				 0.0118314
12.0000000				-0.0089482				 0.0000391
14.0000000				 0.0867680				-0.0128216
16.0000000				-0.0132461				-0.0258514
18.0000000				 0.0571551				-0.0378541
20.0000000				 0.0379892				-0.0478392
18.0000000				 0.1747678				-0.0550541
16.0000000				 0.3993221				-0.0589114
14.0000000				 0.7977381				-0.0591262
12.0000000				 1.3884252				-0.0557906
10.0000000				 2.1722687				-0.0493662
 8.0000000				 3.1659002				-0.0407125
 6.0000000				 4.3688466				-0.0310105
 4.0000000				 5.7535355				-0.0213525
 2.0000000				 7.2670778				-0.0119585
 0.0000000				 8.8275157				-0.0011837
 0.0000000				10.3282139				 0.0154371
 0.0000000				11.6569159				 0.0458751
 0.0000000				12.7173823				 0.1018569
 0.0000000				13.4412001				 0.1986255
 0.0000000				13.7889899				 0.3542345
 0.0000000				13.7476789				 0.5883841
 0.0000000				13.3290867				 0.9207523
 0.0000000				12.5699963				 1.3687861
 0.0000000				11.5308055				 1.9450611
 0.0000000				10.2903490				 2.6545419
 0.0000000				 8.9368775				 3.4922374
 0.0000000				 7.5572765				 4.4417622
 0.0000000				 6.2272845				 5.4751626
 0.0000000				 5.0048165				 6.5541278
 0.0000000				 3.9272203				 7.6324742
 0.0000000				 3.0121050				 8.6596118
 0.0000000				 2.2606532				 9.5846053
 0.0000000				 1.6621344				10.3603886
 0.0000000				 1.1985185				10.9476988
 0.0000000				 0.8484578				11.3182900
 0.0000000				 0.5902851				11.4571126
 0.0000000				 0.4039755				11.3631659
 0.0000000				 0.2722082				11.0490529
 0.0000000				 0.1807455				10.5391770
 0.0000000				 0.1183579				 9.8671302
 0.0000000				 0.0764911				 9.0721950
 0.0000000				 0.0488211				 8.1961484
 0.0000000				 0.0307941				 7.2795294
 0.0000000				 0.0192065				 6.3597085
 0.0000000				 0.0118521				 5.4676833
 0.0000000				 0.0072399				 4.6289454
 0.0000000				 0.0043800				 3.8599229
 0.0000000				 0.0026255				 3.1733435
 0.0000000				 0.0015601				 2.5710018
 0.0000000				 0.0009192				 2.0573692
 0.0000000				 0.0005373				 1.6212215
 0.0000000				 0.0003117				 1.2671008
 0.0000000				 0.0001795				 0.9697470
 0.0000000				 0.0001026				 0.7462558
 0.0000000				 0.0000582				 0.5485207
 0.0000000				 0.0000330				 0.4269291
 0.0000000				 0.0000183				 0.2863340
 0.0000000				 0.0000106				 0.2492924
 0.0000000				 0.0000052				 0.1207170
 0.0000000				 0.0000041				 0.1711550
 0.0000000				 0.0000000				 0.0000000
