Initial Condition       Halfway Point        Final Condition
---------------------------------------------------------------
 0.0000000				 0.0000000				 0.0000000
 0.0000000				-0.3624306				 0.0151217
 0.0000000				 0.0410833				 0.0740911
 0.0000000				-0.1183540				 0.0338040
 0.0000000				-0.1351541				 0.0482200
 2.0000000				-0.0114128				 0.0681920
 4.0000000				-0.1270261				 0.0554586
 6.0000000				 0.1078493				 0.0785344
 8.0000000				 0.0720009				 0.0944560
10.0000000				 0.0800488				 0.0684249
12.0000000				-0.0772083				 0.0181659
14.0000000				 0.2672706				-0.0394243
16.0000000				 0.1030460				-0.0750526
18.0000000				 0.0990161				-0.0915072
20.0000000				-0.0198052				-0.1189489
18.0000000				-0.2196948				-0.1426061
16.0000000				-0.2976073				-0.1357636
14.0000000				-0.2119058				-0.1165894
12.0000000				 0.3775132				-0.1024025
10.0000000				 1.4852739				-0.0783677
 8.0000000				 2.7372731				-0.0443100
 6.0000000				 4.0542319				-0.0241200
 4.0000000				 5.6337789				-0.0144241
 2.0000000				 7.5521329				 0.0204536
 0.0000000				 9.7359528				 0.0902584
 0.0000000				12.0419070				 0.1501861
 0.0000000				14.1936788				 0.1402891
 0.0000000				15.8179537				 0.0394310
 0.0000000				16.6615531				-0.1151925
 0.0000000				16.7319365				-0.2431287
 0.0000000				16.2052404				-0.2538499
 0.0000000				15.2410406				-0.0826389
 0.0000000				13.9017253				 0.2931345
 0.0000000				12.2095510				 0.8734598
 0.0000000				10.2381416				 1.6744440
 0.0000000				 8.1434580				 2.7450457
 0.0000000				 6.1227510				 4.1377851
 0.0000000				 4.3477059				 5.8536966
 0.0000000				 2.9185381				 7.8065361
 0.0000000				 1.8558665				 9.8339368
 0.0000000				 1.1207973				11.7450265
 0.0000000				 0.6446452				13.3709935
 0.0000000				 0.3541175				14.5919855
 0.0000000				 0.1862878				15.3372230
 0.0000000				 0.0940900				15.5730721
 0.0000000				 0.0457363				15.2951193
 0.0000000				 0.0214435				14.5297513
 0.0000000				 0.0097170				13.3398121
 0.0000000				 0.0042637				11.8252874
 0.0000000				 0.0018147				10.1138208
 0.0000000				 0.0007504				 8.3424996
 0.0000000				 0.0003019				 6.6369812
 0.0000000				 0.0001183				 5.0946559
 0.0000000				 0.0000452				 3.7759957
 0.0000000				 0.0000169				 2.7046625
 0.0000000				 0.0000062				 1.8741769
 0.0000000				 0.0000022				 1.2577903
 0.0000000				 0.0000008				 0.8184733
 0.0000000				 0.0000003				 0.5170097
 0.0000000				 0.0000001				 0.3173816
 0.0000000				 0.0000000				 0.1895527
 0.0000000				 0.0000000				 0.1102561
 0.0000000				 0.0000000				 0.0625220
 0.0000000				 0.0000000				 0.0345989
 0.0000000				 0.0000000				 0.0186974
 0.0000000				 0.0000000				 0.0098861
 0.0000000				 0.0000000				 0.0050947
 0.0000000				 0.0000000				 0.0026143
 0.0000000				 0.0000000				 0.0012180
 0.0000000				 0.0000000				 0.0007629
 0.0000000				 0.0000000				 0.0000000
